geo_level,geo_code,geo_version,name,variable,number
municipality,5266,,Ulundi,Do not know,6723.413
municipality,5266,,Ulundi,Flowing water/stream/river/spring/rain water,76696.36
municipality,5266,,Ulundi,Other water scheme (e.g. community water supply),6979.006
municipality,5266,,Ulundi,Own service (e.g. private borehole; own source on a farm; et,3831.606
municipality,5266,,Ulundi,Unspecified,0
municipality,5212,,Umdoni,A municipality,121858.7
municipality,5212,,Umdoni,A water vendor,347.3549
municipality,5212,,Umdoni,Do not know,1099.286
municipality,5212,,Umdoni,Flowing water/stream/river/spring/rain water,18273.86
municipality,5212,,Umdoni,Other water scheme (e.g. community water supply),894.9226
municipality,5212,,Umdoni,Own service (e.g. private borehole; own source on a farm; et,2076.47
municipality,5212,,Umdoni,Unspecified,0
district,522,,Umgungundlovu,A municipality,943288.2
district,522,,Umgungundlovu,A water vendor,6965.137
district,522,,Umgungundlovu,Do not know,5328.233
district,522,,Umgungundlovu,Flowing water/stream/river/spring/rain water,57711.31
district,522,,Umgungundlovu,Other water scheme (e.g. community water supply),40476.26
district,522,,Umgungundlovu,Own service (e.g. private borehole; own source on a farm; et,41904.6
district,522,,Umgungundlovu,Unspecified,190.8968
municipality,5271,,Umhlabuyalingana,A municipality,39842.86
municipality,5271,,Umhlabuyalingana,A water vendor,11018.13
municipality,5271,,Umhlabuyalingana,Do not know,8987.98
municipality,5271,,Umhlabuyalingana,Flowing water/stream/river/spring/rain water,18034.44
municipality,5271,,Umhlabuyalingana,Other water scheme (e.g. community water supply),40060.56
municipality,5271,,Umhlabuyalingana,Own service (e.g. private borehole; own source on a farm; et,53768.43
municipality,5271,,Umhlabuyalingana,Unspecified,364.6548
district,527,,Umkhanyakude,A municipality,235374.4
district,527,,Umkhanyakude,A water vendor,60839.93
district,527,,Umkhanyakude,Do not know,18426.15
district,527,,Umkhanyakude,Flowing water/stream/river/spring/rain water,162915.9
district,527,,Umkhanyakude,Other water scheme (e.g. community water supply),113773.7
district,527,,Umkhanyakude,Own service (e.g. private borehole; own source on a farm; et,97395.6
district,527,,Umkhanyakude,Unspecified,364.6548
municipality,3072,,Umsobomvu,A municipality,28881.47
municipality,3072,,Umsobomvu,A water vendor,89.15272
municipality,3072,,Umsobomvu,Do not know,66.20714
municipality,3072,,Umsobomvu,Flowing water/stream/river/spring/rain water,20.49473
municipality,3072,,Umsobomvu,Other water scheme (e.g. community water supply),433.7047
municipality,3072,,Umsobomvu,Own service (e.g. private borehole; own source on a farm; et,1391.472
municipality,3072,,Umsobomvu,Unspecified,0
municipality,5245,,Umvoti,A municipality,61261.98
municipality,5245,,Umvoti,A water vendor,1880.292
municipality,5245,,Umvoti,Do not know,1657.062
municipality,5245,,Umvoti,Flowing water/stream/river/spring/rain water,32788.23
municipality,5245,,Umvoti,Other water scheme (e.g. community water supply),20738.99
municipality,5245,,Umvoti,Own service (e.g. private borehole; own source on a farm; et,4096.816
municipality,5245,,Umvoti,Unspecified,0
municipality,5435,,Umzimkhulu,A municipality,80005.34
municipality,5435,,Umzimkhulu,A water vendor,2194.132
municipality,5435,,Umzimkhulu,Do not know,690.7689
municipality,5435,,Umzimkhulu,Flowing water/stream/river/spring/rain water,72070.87
municipality,5435,,Umzimkhulu,Other water scheme (e.g. community water supply),33418.78
municipality,5435,,Umzimkhulu,Own service (e.g. private borehole; own source on a farm; et,8905.85
municipality,5435,,Umzimkhulu,Unspecified,0
municipality,2442,,Umzimvubu,A municipality,57551.68
municipality,2442,,Umzimvubu,A water vendor,6077.996
municipality,2442,,Umzimvubu,Do not know,1158.702
municipality,2442,,Umzimvubu,Flowing water/stream/river/spring/rain water,93931.96
municipality,2442,,Umzimvubu,Other water scheme (e.g. community water supply),32493.83
municipality,2442,,Umzimvubu,Own service (e.g. private borehole; own source on a farm; et,8405.947
municipality,2442,,Umzimvubu,Unspecified,0
district,524,,Umzinyathi,A municipality,292683
district,524,,Umzinyathi,A water vendor,26060.47
district,524,,Umzinyathi,Do not know,3475.083
district,524,,Umzinyathi,Flowing water/stream/river/spring/rain water,111992.6
district,524,,Umzinyathi,Other water scheme (e.g. community water supply),91582
district,524,,Umzinyathi,Own service (e.g. private borehole; own source on a farm; et,29076.19
district,524,,Umzinyathi,Unspecified,12.49606
municipality,5213,,Umzumbe,A municipality,91702.31
municipality,5213,,Umzumbe,A water vendor,1747.221
municipality,5213,,Umzumbe,Do not know,341.9471
municipality,5213,,Umzumbe,Flowing water/stream/river/spring/rain water,41489.16
municipality,5213,,Umzumbe,Other water scheme (e.g. community water supply),8995.491
municipality,5213,,Umzumbe,Own service (e.g. private borehole; own source on a farm; et,7400.192
municipality,5213,,Umzumbe,Unspecified,0
district,523,,Uthukela,A municipality,476286.4
district,523,,Uthukela,A water vendor,19654.89
district,523,,Uthukela,Do not know,7779.858
district,523,,Uthukela,Flowing water/stream/river/spring/rain water,80539.21
district,523,,Uthukela,Other water scheme (e.g. community water supply),68568.41
district,523,,Uthukela,Own service (e.g. private borehole; own source on a farm; et,53679.04
district,523,,Uthukela,Unspecified,80.18655
district,528,,King Cetshwayo,A municipality,720110.1
district,528,,King Cetshwayo,A water vendor,35767.52
district,528,,King Cetshwayo,Do not know,4406.05
district,528,,King Cetshwayo,Flowing water/stream/river/spring/rain water,84026.74
district,528,,King Cetshwayo,Other water scheme (e.g. community water supply),111451.8
district,528,,King Cetshwayo,Own service (e.g. private borehole; own source on a farm; et,15187.16
district,528,,King Cetshwayo,Unspecified,185.2471
municipality,6405,,Ventersdorp/Tlokwe,A municipality,211018.7
municipality,6405,,Ventersdorp/Tlokwe,A water vendor,2135.386
municipality,6405,,Ventersdorp/Tlokwe,Do not know,2396.378
municipality,6405,,Ventersdorp/Tlokwe,Flowing water/stream/river/spring/rain water,558.5839
municipality,6405,,Ventersdorp/Tlokwe,Other water scheme (e.g. community water supply),4936.08
municipality,6405,,Ventersdorp/Tlokwe,Own service (e.g. private borehole; own source on a farm; et,22427.77
municipality,6405,,Ventersdorp/Tlokwe,Unspecified,54.08772
district,934,,Vhembe,A municipality,914906.7
district,934,,Vhembe,A water vendor,87660.12
district,934,,Vhembe,Do not know,11372.94
district,934,,Vhembe,Flowing water/stream/river/spring/rain water,65763.11
district,934,,Vhembe,Other water scheme (e.g. community water supply),174006
district,934,,Vhembe,Own service (e.g. private borehole; own source on a farm; et,140152.9
district,934,,Vhembe,Unspecified,87.18263
municipality,8311,,Victor Khanye,A municipality,72078.18
municipality,8311,,Victor Khanye,A water vendor,990.4834
municipality,8311,,Victor Khanye,Do not know,385.7432
municipality,8311,,Victor Khanye,Flowing water/stream/river/spring/rain water,156.3161
municipality,8311,,Victor Khanye,Other water scheme (e.g. community water supply),319.3096
municipality,8311,,Victor Khanye,Own service (e.g. private borehole; own source on a farm; et,10130
municipality,8311,,Victor Khanye,Unspecified,90.5785
municipality,2145,,Walter Sisulu,A municipality,82323.43
municipality,2145,,Walter Sisulu,A water vendor,136.1985
municipality,2145,,Walter Sisulu,Do not know,104.55
municipality,2145,,Walter Sisulu,Flowing water/stream/river/spring/rain water,44.96047
municipality,2145,,Walter Sisulu,Other water scheme (e.g. community water supply),409.3748
municipality,2145,,Walter Sisulu,Own service (e.g. private borehole; own source on a farm; et,4190.847
municipality,2145,,Walter Sisulu,Unspecified,53.65806
district,936,,Waterberg,A municipality,465712.4
district,936,,Waterberg,A water vendor,35071.23
district,936,,Waterberg,Do not know,9307.298
district,936,,Waterberg,Flowing water/stream/river/spring/rain water,10477.68
district,936,,Waterberg,Other water scheme (e.g. community water supply),91005.16
district,936,,Waterberg,Own service (e.g. private borehole; own source on a farm; et,133942.2
district,936,,Waterberg,Unspecified,241.7769
district,101,,West Coast,A municipality,390725.3
district,101,,West Coast,A water vendor,1414.336
district,101,,West Coast,Do not know,770.3916
district,101,,West Coast,Flowing water/stream/river/spring/rain water,8964.092
district,101,,West Coast,Other water scheme (e.g. community water supply),3683.609
district,101,,West Coast,Own service (e.g. private borehole; own source on a farm; et,30680.99
district,101,,West Coast,Unspecified,164.2118
district,748,,West Rand,A municipality,741919.8
district,748,,West Rand,A water vendor,9776.557
district,748,,West Rand,Do not know,9705.253
district,748,,West Rand,Flowing water/stream/river/spring/rain water,873.3424
district,748,,West Rand,Other water scheme (e.g. community water supply),28680
district,748,,West Rand,Own service (e.g. private borehole; own source on a farm; et,47456.92
district,748,,West Rand,Unspecified,181.7922
province,WC,,Western Cape,A municipality,6011671
province,WC,,Western Cape,A water vendor,13464.02
province,WC,,Western Cape,Do not know,16596.02
province,WC,,Western Cape,Flowing water/stream/river/spring/rain water,47022.05
province,WC,,Western Cape,Other water scheme (e.g. community water supply),33759.69
province,WC,,Western Cape,Own service (e.g. private borehole; own source on a farm; et,153957.7
province,WC,,Western Cape,Unspecified,3260.183
municipality,1022,,Witzenberg,A municipality,95982.63
municipality,1022,,Witzenberg,A water vendor,0
municipality,1022,,Witzenberg,Do not know,173.4827
municipality,1022,,Witzenberg,Flowing water/stream/river/spring/rain water,3607.759
municipality,1022,,Witzenberg,Other water scheme (e.g. community water supply),1990.789
municipality,1022,,Witzenberg,Own service (e.g. private borehole; own source on a farm; et,28792.87
municipality,1022,,Witzenberg,Unspecified,0
district,416,,Xhariep,A municipality,107840.1
district,416,,Xhariep,A water vendor,685.6285
district,416,,Xhariep,Do not know,197.6821
district,416,,Xhariep,Flowing water/stream/river/spring/rain water,2355.694
district,416,,Xhariep,Other water scheme (e.g. community water supply),48.65836
district,416,,Xhariep,Own service (e.g. private borehole; own source on a farm; et,14756.13
district,416,,Xhariep,Unspecified,0
district,308,,Z F Mgcawu,A municipality,223658.6
district,308,,Z F Mgcawu,A water vendor,2730.965
district,308,,Z F Mgcawu,Do not know,1705.08
district,308,,Z F Mgcawu,Flowing water/stream/river/spring/rain water,9746.908
district,308,,Z F Mgcawu,Other water scheme (e.g. community water supply),3778.235
district,308,,Z F Mgcawu,Own service (e.g. private borehole; own source on a farm; et,10882.53
district,308,,Z F Mgcawu,Unspecified,189.6696
district,526,,Zululand,A municipality,438002.4
district,526,,Zululand,A water vendor,28595.66
district,526,,Zululand,Do not know,13964.57
district,526,,Zululand,Flowing water/stream/river/spring/rain water,273311.2
district,526,,Zululand,Other water scheme (e.g. community water supply),94339.08
district,526,,Zululand,Own service (e.g. private borehole; own source on a farm; et,43989.18
district,526,,Zululand,Unspecified,107.6428
municipality,5261,,eDumbe,A municipality,59837.23
municipality,5261,,eDumbe,A water vendor,2116.324
municipality,5261,,eDumbe,Do not know,1827.529
municipality,5261,,eDumbe,Flowing water/stream/river/spring/rain water,16461.41
municipality,5261,,eDumbe,Other water scheme (e.g. community water supply),2201.427
municipality,5261,,eDumbe,Own service (e.g. private borehole; own source on a farm; et,7170.305
municipality,5261,,eDumbe,Unspecified,0
municipality,595,,eThekwini,A municipality,3575392
municipality,5950,,eThekwini,A municipality,3575392
municipality,595,,eThekwini,A municipality,3575392
municipality,5950,,eThekwini,A municipality,3575392
municipality,595,,eThekwini,A water vendor,20327.72
municipality,5950,,eThekwini,A water vendor,20327.72
municipality,595,,eThekwini,A water vendor,20327.72
municipality,5950,,eThekwini,A water vendor,20327.72
municipality,595,,eThekwini,Do not know,11835.01
municipality,5950,,eThekwini,Do not know,11835.01
municipality,595,,eThekwini,Do not know,11835.01
municipality,5950,,eThekwini,Do not know,11835.01
municipality,595,,eThekwini,Flowing water/stream/river/spring/rain water,12865.93
municipality,5950,,eThekwini,Flowing water/stream/river/spring/rain water,12865.93
municipality,595,,eThekwini,Flowing water/stream/river/spring/rain water,12865.93
municipality,5950,,eThekwini,Flowing water/stream/river/spring/rain water,12865.93
municipality,595,,eThekwini,Other water scheme (e.g. community water supply),63889.43
municipality,5950,,eThekwini,Other water scheme (e.g. community water supply),63889.43
municipality,595,,eThekwini,Other water scheme (e.g. community water supply),63889.43
municipality,5950,,eThekwini,Other water scheme (e.g. community water supply),63889.43
municipality,595,,eThekwini,Own service (e.g. private borehole; own source on a farm; et,17372.13
municipality,5950,,eThekwini,Own service (e.g. private borehole; own source on a farm; et,17372.13
municipality,595,,eThekwini,Own service (e.g. private borehole; own source on a farm; et,17372.13
municipality,5950,,eThekwini,Own service (e.g. private borehole; own source on a farm; et,17372.13
municipality,595,,eThekwini,Unspecified,548.8623
municipality,5950,,eThekwini,Unspecified,548.8623
municipality,595,,eThekwini,Unspecified,548.8623
municipality,5950,,eThekwini,Unspecified,548.8623
district,529,,iLembe,A municipality,456225.4
district,529,,iLembe,A water vendor,15746.69
district,529,,iLembe,Do not know,3642.81
district,529,,iLembe,Flowing water/stream/river/spring/rain water,129231.7
district,529,,iLembe,Other water scheme (e.g. community water supply),37544.77
district,529,,iLembe,Own service (e.g. private borehole; own source on a farm; et,14948.99
district,529,,iLembe,Unspecified,272.0144
municipality,5282,,uMhlathuze,A municipality,384541.8
municipality,5282,,uMhlathuze,A water vendor,6899.962
municipality,5282,,uMhlathuze,Do not know,996.3393
municipality,5282,,uMhlathuze,Flowing water/stream/river/spring/rain water,1582.117
municipality,5282,,uMhlathuze,Other water scheme (e.g. community water supply),14923.62
municipality,5282,,uMhlathuze,Own service (e.g. private borehole; own source on a farm; et,1520.77
municipality,5282,,uMhlathuze,Unspecified,0
municipality,5284,,uMlalazi,A municipality,134211.9
municipality,5284,,uMlalazi,A water vendor,9096.416
municipality,5284,,uMlalazi,Do not know,1205.539
municipality,5284,,uMlalazi,Flowing water/stream/river/spring/rain water,39920.75
municipality,5284,,uMlalazi,Other water scheme (e.g. community water supply),33017.71
municipality,5284,,uMlalazi,Own service (e.g. private borehole; own source on a farm; et,5646.39
municipality,5284,,uMlalazi,Unspecified,41.19382
municipality,5222,,uMngeni,A municipality,88922.35
municipality,5222,,uMngeni,A water vendor,263.3967
municipality,5222,,uMngeni,Do not know,1199.26
municipality,5222,,uMngeni,Flowing water/stream/river/spring/rain water,6686.444
municipality,5222,,uMngeni,Other water scheme (e.g. community water supply),2596.257
municipality,5222,,uMngeni,Own service (e.g. private borehole; own source on a farm; et,10199.07
municipality,5222,,uMngeni,Unspecified,0
municipality,5221,,uMshwathi,A municipality,66288.29
municipality,5221,,uMshwathi,A water vendor,3062.088
municipality,5221,,uMshwathi,Do not know,613.9689
municipality,5221,,uMshwathi,Flowing water/stream/river/spring/rain water,26109.61
municipality,5221,,uMshwathi,Other water scheme (e.g. community water supply),1765.47
municipality,5221,,uMshwathi,Own service (e.g. private borehole; own source on a farm; et,13805.41
municipality,5221,,uMshwathi,Unspecified,0
municipality,5214,,uMuziwabantu,A municipality,90359.18
municipality,5214,,uMuziwabantu,A water vendor,2435.283
municipality,5214,,uMuziwabantu,Do not know,562.1112
municipality,5214,,uMuziwabantu,Flowing water/stream/river/spring/rain water,12553.67
municipality,5214,,uMuziwabantu,Other water scheme (e.g. community water supply),897.2844
municipality,5214,,uMuziwabantu,Own service (e.g. private borehole; own source on a farm; et,1768.252
municipality,5214,,uMuziwabantu,Unspecified,0
municipality,5262,,uPhongolo,A municipality,88765.86
municipality,5262,,uPhongolo,A water vendor,2991.611
municipality,5262,,uPhongolo,Do not know,362.8343
municipality,5262,,uPhongolo,Flowing water/stream/river/spring/rain water,17296.41
municipality,5262,,uPhongolo,Other water scheme (e.g. community water supply),25877.57
municipality,5262,,uPhongolo,Own service (e.g. private borehole; own source on a farm; et,5932.266
municipality,5262,,uPhongolo,Unspecified,20.06711
