geo_level,geo_code,geo_version,name,variable_1,variable_2,value
municipality,MP301,,Chief Albert Luthuli,R 153601 - R 307200,Female,1211
municipality,MP301,,Chief Albert Luthuli,R 153601 - R 307200,Male,1884
municipality,MP301,,Chief Albert Luthuli,R 19201 - R 38400,Female,5018
municipality,MP301,,Chief Albert Luthuli,R 19201 - R 38400,Male,9871
municipality,MP301,,Chief Albert Luthuli,R 307201 - R 614400,Female,492
municipality,MP301,,Chief Albert Luthuli,R 307201 - R 614400,Male,660
municipality,MP301,,Chief Albert Luthuli,R 38401 - R 76800,Female,3091
municipality,MP301,,Chief Albert Luthuli,R 38401 - R 76800,Male,4896
municipality,MP301,,Chief Albert Luthuli,R 4801 - R 9600,Female,1983
municipality,MP301,,Chief Albert Luthuli,R 4801 - R 9600,Male,5715
municipality,MP301,,Chief Albert Luthuli,R 614401- R 1228800,Female,99
municipality,MP301,,Chief Albert Luthuli,R 614401- R 1228800,Male,131
municipality,MP301,,Chief Albert Luthuli,R 76801 - R 153600,Female,1976
municipality,MP301,,Chief Albert Luthuli,R 76801 - R 153600,Male,3247
municipality,MP301,,Chief Albert Luthuli,R 9601 - R 19200,Female,4775
municipality,MP301,,Chief Albert Luthuli,R 9601 - R 19200,Male,11217
municipality,MP301,,Chief Albert Luthuli,R2457601 or more,Female,47
municipality,MP301,,Chief Albert Luthuli,R2457601 or more,Male,69
municipality,MP301,,Chief Albert Luthuli,Unspecified,Female,1
municipality,CPT,,City of Cape Town,No income,Female,58524
municipality,CPT,,City of Cape Town,No income,Male,99426
municipality,CPT,,City of Cape Town,R 1 - R 4800,Female,17145
municipality,CPT,,City of Cape Town,R 1 - R 4800,Male,14137
municipality,CPT,,City of Cape Town,R 1228801 - R 2457600,Female,1927
municipality,CPT,,City of Cape Town,R 1228801 - R 2457600,Male,7950
municipality,CPT,,City of Cape Town,R 153601 - R 307200,Female,41793
municipality,CPT,,City of Cape Town,R 153601 - R 307200,Male,86891
municipality,CPT,,City of Cape Town,R 19201 - R 38400,Female,74073
municipality,CPT,,City of Cape Town,R 19201 - R 38400,Male,105669
municipality,CPT,,City of Cape Town,R 307201 - R 614400,Female,21760
municipality,CPT,,City of Cape Town,R 307201 - R 614400,Male,72206
municipality,CPT,,City of Cape Town,R 38401 - R 76800,Female,64029
municipality,CPT,,City of Cape Town,R 38401 - R 76800,Male,96156
municipality,CPT,,City of Cape Town,R 4801 - R 9600,Female,22380
municipality,CPT,,City of Cape Town,R 4801 - R 9600,Male,22657
municipality,CPT,,City of Cape Town,R 614401- R 1228800,Female,6650
municipality,CPT,,City of Cape Town,R 614401- R 1228800,Male,31725
municipality,CPT,,City of Cape Town,R 76801 - R 153600,Female,54692
municipality,CPT,,City of Cape Town,R 76801 - R 153600,Male,88151
municipality,CPT,,City of Cape Town,R 9601 - R 19200,Female,61571
municipality,CPT,,City of Cape Town,R 9601 - R 19200,Male,58500
municipality,CPT,,City of Cape Town,R2457601 or more,Female,1108
municipality,CPT,,City of Cape Town,R2457601 or more,Male,4044
municipality,CPT,,City of Cape Town,Unspecified,Female,73
municipality,CPT,,City of Cape Town,Unspecified,Male,10
municipality,JHB,,City of Johannesburg,No income,Female,271610
municipality,JHB,,City of Johannesburg,No income,Male,96876
municipality,JHB,,City of Johannesburg,R 1 - R 4800,Female,48137
municipality,JHB,,City of Johannesburg,R 1 - R 4800,Male,22456
municipality,JHB,,City of Johannesburg,R 1228801 - R 2457600,Female,23424
municipality,JHB,,City of Johannesburg,R 1228801 - R 2457600,Male,4290
municipality,JHB,,City of Johannesburg,R 153601 - R 307200,Female,134517
municipality,JHB,,City of Johannesburg,R 153601 - R 307200,Male,50420
municipality,JHB,,City of Johannesburg,R 19201 - R 38400,Female,264837
municipality,JHB,,City of Johannesburg,R 19201 - R 38400,Male,98278
municipality,JHB,,City of Johannesburg,R 307201 - R 614400,Female,112427
municipality,JHB,,City of Johannesburg,R 307201 - R 614400,Male,33081
municipality,JHB,,City of Johannesburg,R 38401 - R 76800,Female,220540
municipality,JHB,,City of Johannesburg,R 38401 - R 76800,Male,70077
municipality,JHB,,City of Johannesburg,R 4801 - R 9600,Female,69077
municipality,JHB,,City of Johannesburg,R 4801 - R 9600,Male,29799
municipality,JHB,,City of Johannesburg,R 614401- R 1228800,Female,65959
municipality,JHB,,City of Johannesburg,R 614401- R 1228800,Male,14076
municipality,JHB,,City of Johannesburg,R 76801 - R 153600,Female,159633
municipality,JHB,,City of Johannesburg,R 76801 - R 153600,Male,57068
municipality,JHB,,City of Johannesburg,R 9601 - R 19200,Female,167943
municipality,JHB,,City of Johannesburg,R 9601 - R 19200,Male,77223
municipality,JHB,,City of Johannesburg,R2457601 or more,Female,11116
municipality,JHB,,City of Johannesburg,R2457601 or more,Male,2536
municipality,JHB,,City of Johannesburg,Unspecified,Female,148
municipality,JHB,,City of Johannesburg,Unspecified,Male,182
municipality,NW403,,City of Matlosana,No income,Female,12869
municipality,NW403,,City of Matlosana,No income,Male,20044
municipality,NW403,,City of Matlosana,R 1 - R 4800,Female,2532
municipality,NW403,,City of Matlosana,R 1 - R 4800,Male,5683
municipality,NW403,,City of Matlosana,R 1228801 - R 2457600,Female,255
municipality,NW403,,City of Matlosana,R 1228801 - R 2457600,Male,333
municipality,NW403,,City of Matlosana,R 153601 - R 307200,Female,6467
municipality,NW403,,City of Matlosana,R 153601 - R 307200,Male,8620
municipality,NW403,,City of Matlosana,R 19201 - R 38400,Female,14384
municipality,NW403,,City of Matlosana,R 19201 - R 38400,Male,22632
municipality,NW403,,City of Matlosana,R 307201 - R 614400,Female,3562
municipality,NW403,,City of Matlosana,R 307201 - R 614400,Male,4201
municipality,NW403,,City of Matlosana,R 38401 - R 76800,Female,13740
municipality,NW403,,City of Matlosana,R 38401 - R 76800,Male,19747
municipality,NW403,,City of Matlosana,R 4801 - R 9600,Female,4195
municipality,NW403,,City of Matlosana,R 4801 - R 9600,Male,8839
municipality,NW403,,City of Matlosana,R 614401- R 1228800,Female,880
municipality,NW403,,City of Matlosana,R 614401- R 1228800,Male,1023
municipality,NW403,,City of Matlosana,R 76801 - R 153600,Female,8879
municipality,NW403,,City of Matlosana,R 76801 - R 153600,Male,12692
municipality,NW403,,City of Matlosana,R 9601 - R 19200,Female,10241
municipality,NW403,,City of Matlosana,R 9601 - R 19200,Male,19863
municipality,NW403,,City of Matlosana,R2457601 or more,Female,196
municipality,NW403,,City of Matlosana,R2457601 or more,Male,243
municipality,NW403,,City of Matlosana,Unspecified,Male,3
municipality,TSH,,City of Tshwane,No income,Female,53063
municipality,TSH,,City of Tshwane,No income,Male,95566
municipality,TSH,,City of Tshwane,R 1 - R 4800,Female,13080
municipality,TSH,,City of Tshwane,R 1 - R 4800,Male,14182
municipality,TSH,,City of Tshwane,R 1228801 - R 2457600,Female,2023
municipality,TSH,,City of Tshwane,R 1228801 - R 2457600,Male,9330
municipality,TSH,,City of Tshwane,R 153601 - R 307200,Female,36138
municipality,TSH,,City of Tshwane,R 153601 - R 307200,Male,70105
municipality,TSH,,City of Tshwane,R 19201 - R 38400,Female,56493
municipality,TSH,,City of Tshwane,R 19201 - R 38400,Male,92565
municipality,TSH,,City of Tshwane,R 307201 - R 614400,Female,20017
municipality,TSH,,City of Tshwane,R 307201 - R 614400,Male,65990
municipality,TSH,,City of Tshwane,R 38401 - R 76800,Female,42876
municipality,TSH,,City of Tshwane,R 38401 - R 76800,Male,84044
municipality,TSH,,City of Tshwane,R 4801 - R 9600,Female,18143
municipality,TSH,,City of Tshwane,R 4801 - R 9600,Male,21570
municipality,TSH,,City of Tshwane,R 614401- R 1228800,Female,6745
municipality,TSH,,City of Tshwane,R 614401- R 1228800,Male,34527
municipality,TSH,,City of Tshwane,R 76801 - R 153600,Female,41433
municipality,TSH,,City of Tshwane,R 76801 - R 153600,Male,69865
municipality,TSH,,City of Tshwane,R 9601 - R 19200,Female,50213
municipality,TSH,,City of Tshwane,R 9601 - R 19200,Male,52086
municipality,TSH,,City of Tshwane,R2457601 or more,Female,1315
municipality,TSH,,City of Tshwane,R2457601 or more,Male,4687
municipality,TSH,,City of Tshwane,Unspecified,Female,92
municipality,TSH,,City of Tshwane,Unspecified,Male,16
municipality,LIM345,,Collins Chabane,No income,Female,11856
municipality,LIM345,,Collins Chabane,No income,Male,5362
municipality,LIM345,,Collins Chabane,R 1 - R 4800,Female,8885
municipality,LIM345,,Collins Chabane,R 1 - R 4800,Male,5518
municipality,LIM345,,Collins Chabane,R 1228801 - R 2457600,Female,78
municipality,LIM345,,Collins Chabane,R 1228801 - R 2457600,Male,28
municipality,LIM345,,Collins Chabane,R 153601 - R 307200,Female,2282
municipality,LIM345,,Collins Chabane,R 153601 - R 307200,Male,847
municipality,LIM345,,Collins Chabane,R 19201 - R 38400,Female,15984
municipality,LIM345,,Collins Chabane,R 19201 - R 38400,Male,9101
municipality,LIM345,,Collins Chabane,R 307201 - R 614400,Female,1029
municipality,LIM345,,Collins Chabane,R 307201 - R 614400,Male,253
municipality,LIM345,,Collins Chabane,R 38401 - R 76800,Female,4782
municipality,LIM345,,Collins Chabane,R 38401 - R 76800,Male,2006
municipality,LIM345,,Collins Chabane,R 4801 - R 9600,Female,15306
municipality,LIM345,,Collins Chabane,R 4801 - R 9600,Male,10507
municipality,LIM345,,Collins Chabane,R 614401- R 1228800,Female,157
municipality,LIM345,,Collins Chabane,R 614401- R 1228800,Male,40
municipality,LIM345,,Collins Chabane,R 76801 - R 153600,Female,2962
municipality,LIM345,,Collins Chabane,R 76801 - R 153600,Male,1173
municipality,LIM345,,Collins Chabane,R 9601 - R 19200,Female,20923
municipality,LIM345,,Collins Chabane,R 9601 - R 19200,Male,14349
municipality,LIM345,,Collins Chabane,R2457601 or more,Female,53
municipality,LIM345,,Collins Chabane,R2457601 or more,Male,18
municipality,LIM345,,Collins Chabane,Unspecified,Female,1
municipality,LIM345,,Collins Chabane,Unspecified,Male,2
municipality,KZN254,,Dannhauser,No income,Female,3545
municipality,KZN254,,Dannhauser,No income,Male,998
municipality,KZN254,,Dannhauser,R 1 - R 4800,Female,1124
municipality,KZN254,,Dannhauser,R 1 - R 4800,Male,658
municipality,KZN254,,Dannhauser,R 1228801 - R 2457600,Female,13
municipality,KZN254,,Dannhauser,R 1228801 - R 2457600,Male,1
municipality,KZN254,,Dannhauser,R 153601 - R 307200,Female,458
municipality,KZN254,,Dannhauser,R 153601 - R 307200,Male,167
municipality,KZN254,,Dannhauser,R 19201 - R 38400,Female,4852
municipality,KZN254,,Dannhauser,R 19201 - R 38400,Male,2710
municipality,KZN254,,Dannhauser,R 307201 - R 614400,Female,227
municipality,KZN254,,Dannhauser,R 307201 - R 614400,Male,74
municipality,KZN254,,Dannhauser,R 38401 - R 76800,Female,2428
municipality,KZN254,,Dannhauser,R 38401 - R 76800,Male,1062
municipality,KZN254,,Dannhauser,R 4801 - R 9600,Female,2141
municipality,KZN254,,Dannhauser,R 4801 - R 9600,Male,1411
municipality,KZN254,,Dannhauser,R 614401- R 1228800,Female,33
municipality,KZN254,,Dannhauser,R 614401- R 1228800,Male,7
municipality,KZN254,,Dannhauser,R 76801 - R 153600,Female,1022
municipality,KZN254,,Dannhauser,R 76801 - R 153600,Male,437
municipality,KZN254,,Dannhauser,R 9601 - R 19200,Female,4978
municipality,KZN254,,Dannhauser,R 9601 - R 19200,Male,2996
municipality,KZN254,,Dannhauser,R2457601 or more,Female,17
municipality,KZN254,,Dannhauser,R2457601 or more,Male,5
municipality,KZN254,,Dannhauser,Unspecified,Female,1
municipality,KZN254,,Dannhauser,Unspecified,Male,1
municipality,NC087,,Dawid Kruiper,No income,Female,1703
municipality,NC087,,Dawid Kruiper,No income,Male,2700
municipality,NC087,,Dawid Kruiper,R 1 - R 4800,Female,293
municipality,NC087,,Dawid Kruiper,R 1 - R 4800,Male,699
municipality,NC087,,Dawid Kruiper,R 1228801 - R 2457600,Female,75
municipality,NC087,,Dawid Kruiper,R 1228801 - R 2457600,Male,99
municipality,NC087,,Dawid Kruiper,R 153601 - R 307200,Female,1741
municipality,NC087,,Dawid Kruiper,R 153601 - R 307200,Male,2385
municipality,NC087,,Dawid Kruiper,R 19201 - R 38400,Female,3199
municipality,NC087,,Dawid Kruiper,R 19201 - R 38400,Male,5496
municipality,NC087,,Dawid Kruiper,R 307201 - R 614400,Female,955
municipality,NC087,,Dawid Kruiper,R 307201 - R 614400,Male,1114
municipality,NC087,,Dawid Kruiper,R 38401 - R 76800,Female,2480
municipality,NC087,,Dawid Kruiper,R 38401 - R 76800,Male,4170
municipality,NC087,,Dawid Kruiper,R 4801 - R 9600,Female,542
municipality,NC087,,Dawid Kruiper,R 4801 - R 9600,Male,1169
municipality,NC087,,Dawid Kruiper,R 614401- R 1228800,Female,220
municipality,NC087,,Dawid Kruiper,R 614401- R 1228800,Male,257
municipality,NC087,,Dawid Kruiper,R 76801 - R 153600,Female,1950
municipality,NC087,,Dawid Kruiper,R 76801 - R 153600,Male,3091
municipality,NC087,,Dawid Kruiper,R 9601 - R 19200,Female,2216
municipality,NC087,,Dawid Kruiper,R 9601 - R 19200,Male,4301
municipality,NC087,,Dawid Kruiper,R2457601 or more,Female,54
municipality,NC087,,Dawid Kruiper,R2457601 or more,Male,76
municipality,FS192,,Dihlabeng,No income,Female,938
municipality,FS192,,Dihlabeng,No income,Male,1543
municipality,FS192,,Dihlabeng,R 1 - R 4800,Female,953
municipality,FS192,,Dihlabeng,R 1 - R 4800,Male,962
municipality,FS192,,Dihlabeng,R 1228801 - R 2457600,Female,25
municipality,FS192,,Dihlabeng,R 1228801 - R 2457600,Male,86
municipality,FS192,,Dihlabeng,R 153601 - R 307200,Female,648
municipality,FS192,,Dihlabeng,R 153601 - R 307200,Male,1937
municipality,FS192,,Dihlabeng,R 19201 - R 38400,Female,4034
municipality,FS192,,Dihlabeng,R 19201 - R 38400,Male,5521
municipality,FS192,,Dihlabeng,R 307201 - R 614400,Female,229
municipality,FS192,,Dihlabeng,R 307201 - R 614400,Male,1176
municipality,FS192,,Dihlabeng,R 38401 - R 76800,Female,2082
municipality,FS192,,Dihlabeng,R 38401 - R 76800,Male,3485
municipality,FS192,,Dihlabeng,R 4801 - R 9600,Female,1759
municipality,FS192,,Dihlabeng,R 4801 - R 9600,Male,1355
municipality,FS192,,Dihlabeng,R 614401- R 1228800,Female,32
municipality,FS192,,Dihlabeng,R 614401- R 1228800,Male,304
municipality,FS192,,Dihlabeng,R 76801 - R 153600,Female,1218
municipality,FS192,,Dihlabeng,R 76801 - R 153600,Male,2341
municipality,FS192,,Dihlabeng,R 9601 - R 19200,Female,4233
municipality,FS192,,Dihlabeng,R 9601 - R 19200,Male,4374
municipality,FS192,,Dihlabeng,R2457601 or more,Female,14
municipality,FS192,,Dihlabeng,R2457601 or more,Male,69
municipality,NC092,,Dikgatlong,No income,Female,1950
municipality,NC092,,Dikgatlong,No income,Male,502
municipality,NC092,,Dikgatlong,R 1 - R 4800,Female,668
municipality,NC092,,Dikgatlong,R 1 - R 4800,Male,313
municipality,NC092,,Dikgatlong,R 1228801 - R 2457600,Female,15
municipality,NC092,,Dikgatlong,R 153601 - R 307200,Female,415
municipality,NC092,,Dikgatlong,R 153601 - R 307200,Male,92
municipality,NC092,,Dikgatlong,R 19201 - R 38400,Female,2893
municipality,NC092,,Dikgatlong,R 19201 - R 38400,Male,973
municipality,NC092,,Dikgatlong,R 307201 - R 614400,Female,184
municipality,NC092,,Dikgatlong,R 307201 - R 614400,Male,30
municipality,NC092,,Dikgatlong,R 38401 - R 76800,Female,1552
municipality,NC092,,Dikgatlong,R 38401 - R 76800,Male,448
municipality,NC092,,Dikgatlong,R 4801 - R 9600,Female,914
municipality,NC092,,Dikgatlong,R 4801 - R 9600,Male,442
municipality,NC092,,Dikgatlong,R 614401- R 1228800,Female,34
municipality,NC092,,Dikgatlong,R 614401- R 1228800,Male,3
municipality,NC092,,Dikgatlong,R 76801 - R 153600,Female,805
municipality,NC092,,Dikgatlong,R 76801 - R 153600,Male,187
municipality,NC092,,Dikgatlong,R 9601 - R 19200,Female,3006
municipality,NC092,,Dikgatlong,R 9601 - R 19200,Male,1381
municipality,NC092,,Dikgatlong,R2457601 or more,Female,12
municipality,NC092,,Dikgatlong,R2457601 or more,Male,2
municipality,MP306,,Dipaleseng,No income,Female,1199
municipality,MP306,,Dipaleseng,No income,Male,1677
municipality,MP306,,Dipaleseng,R 1 - R 4800,Female,268
municipality,MP306,,Dipaleseng,R 1 - R 4800,Male,562
municipality,MP306,,Dipaleseng,R 1228801 - R 2457600,Female,12
municipality,MP306,,Dipaleseng,R 1228801 - R 2457600,Male,16
municipality,MP306,,Dipaleseng,R 153601 - R 307200,Female,537
municipality,MP306,,Dipaleseng,R 153601 - R 307200,Male,677
municipality,MP306,,Dipaleseng,R 19201 - R 38400,Female,1868
municipality,MP306,,Dipaleseng,R 19201 - R 38400,Male,2903
municipality,MP306,,Dipaleseng,R 307201 - R 614400,Female,228
municipality,MP306,,Dipaleseng,R 307201 - R 614400,Male,275
municipality,MP306,,Dipaleseng,R 38401 - R 76800,Female,1354
municipality,MP306,,Dipaleseng,R 38401 - R 76800,Male,1945
municipality,MP306,,Dipaleseng,R 4801 - R 9600,Female,447
municipality,MP306,,Dipaleseng,R 4801 - R 9600,Male,879
municipality,MP306,,Dipaleseng,R 614401- R 1228800,Female,40
municipality,MP306,,Dipaleseng,R 614401- R 1228800,Male,49
municipality,MP306,,Dipaleseng,R 76801 - R 153600,Female,869
municipality,MP306,,Dipaleseng,R 76801 - R 153600,Male,1189
municipality,MP306,,Dipaleseng,R 9601 - R 19200,Female,1420
municipality,MP306,,Dipaleseng,R 9601 - R 19200,Male,2534
municipality,MP306,,Dipaleseng,R2457601 or more,Female,12
municipality,MP306,,Dipaleseng,R2457601 or more,Male,18
municipality,NW384,,Ditsobotla,No income,Female,1571
municipality,NW384,,Ditsobotla,No income,Male,4152
municipality,NW384,,Ditsobotla,R 1 - R 4800,Female,955
municipality,NW384,,Ditsobotla,R 1 - R 4800,Male,949
municipality,NW384,,Ditsobotla,R 1228801 - R 2457600,Female,33
municipality,NW384,,Ditsobotla,R 1228801 - R 2457600,Male,68
municipality,NW384,,Ditsobotla,R 153601 - R 307200,Female,620
municipality,NW384,,Ditsobotla,R 153601 - R 307200,Male,1710
municipality,NW384,,Ditsobotla,R 19201 - R 38400,Female,3732
municipality,NW384,,Ditsobotla,R 19201 - R 38400,Male,7136
municipality,NW384,,Ditsobotla,R 307201 - R 614400,Female,208
municipality,NW384,,Ditsobotla,R 307201 - R 614400,Male,901
municipality,NW384,,Ditsobotla,R 38401 - R 76800,Female,1803
municipality,NW384,,Ditsobotla,R 38401 - R 76800,Male,3625
municipality,NW384,,Ditsobotla,R 4801 - R 9600,Female,1957
municipality,NW384,,Ditsobotla,R 4801 - R 9600,Male,1840
municipality,NW384,,Ditsobotla,R 614401- R 1228800,Female,44
municipality,NW384,,Ditsobotla,R 614401- R 1228800,Male,261
municipality,NW384,,Ditsobotla,R 76801 - R 153600,Female,994
municipality,NW384,,Ditsobotla,R 76801 - R 153600,Male,2266
municipality,NW384,,Ditsobotla,R 9601 - R 19200,Female,4028
municipality,NW384,,Ditsobotla,R 9601 - R 19200,Male,5963
municipality,NW384,,Ditsobotla,R2457601 or more,Female,15
municipality,NW384,,Ditsobotla,R2457601 or more,Male,66
municipality,EC101,,Dr Beyers Naude,No income,Female,2079
municipality,EC101,,Dr Beyers Naude,No income,Male,733
municipality,EC101,,Dr Beyers Naude,R 1 - R 4800,Female,688
municipality,EC101,,Dr Beyers Naude,R 1 - R 4800,Male,355
municipality,EC101,,Dr Beyers Naude,R 1228801 - R 2457600,Female,53
municipality,EC101,,Dr Beyers Naude,R 1228801 - R 2457600,Male,6
municipality,EC101,,Dr Beyers Naude,R 153601 - R 307200,Female,1199
municipality,EC101,,Dr Beyers Naude,R 153601 - R 307200,Male,340
municipality,EC101,,Dr Beyers Naude,R 19201 - R 38400,Female,4915
municipality,EC101,,Dr Beyers Naude,R 19201 - R 38400,Male,1871
